"id","date","lc","lon","lat"
"L013m01",2017-10-12 18:00:29,"G",150.221051,-36.252602
"L013m01",2017-10-12 18:00:39,"G",150.220746,-36.25263
"L013m01",2017-10-12 18:00:49,"G",150.220269,-36.252759
"L013m01",2017-10-12 18:00:59,"G",150.220367,-36.252943
"L013m01",2017-10-12 18:01:09,"G",150.220268,-36.253228
"L013m01",2017-10-12 18:01:27,"G",150.219811,-36.25354
"L013m01",2017-10-12 18:01:37,"G",150.21941,-36.253384
"L013m01",2017-10-12 18:01:55,"G",150.219188,-36.253397
"L013m01",2017-10-12 18:02:05,"G",150.219144,-36.253464
"L013m01",2017-10-12 18:02:23,"G",150.218851,-36.253829
"L013m01",2017-10-12 18:02:45,"G",150.217953,-36.253532
"L013m01",2017-10-12 18:03:03,"G",150.217488,-36.253318
"L013m01",2017-10-12 18:03:19,"G",150.217317,-36.253354
"L013m01",2017-10-12 18:03:30,"G",150.217206,-36.253395
"L013m01",2017-10-12 18:03:41,"G",150.217141,-36.253962
"L013m01",2017-10-12 18:04:01,"G",150.216687,-36.25384
"L013m01",2017-10-12 18:04:14,"G",150.216765,-36.254142
"L013m01",2017-10-12 18:05:04,"G",150.215801,-36.254226
"L013m01",2017-10-12 18:05:17,"G",150.215506,-36.253824
"L013m01",2017-10-12 18:06:23,"G",150.213767,-36.255368
"L013m01",2017-10-12 18:06:39,"G",150.214122,-36.254639
"L013m01",2017-10-12 18:07:16,"G",150.213847,-36.254394
"L013m01",2017-10-12 18:07:31,"G",150.213753,-36.254792
"L013m01",2017-10-12 18:08:05,"G",150.213041,-36.254779
"L013m01",2017-10-12 18:08:26,"G",150.212616,-36.254662
"L013m01",2017-10-12 18:09:05,"G",150.212399,-36.254882
"L013m01",2017-10-12 18:09:21,"G",150.212065,-36.254798
"L013m01",2017-10-12 18:09:45,"G",150.211789,-36.255021
"L013m01",2017-10-12 18:09:57,"G",150.211531,-36.255255
"L013m01",2017-10-12 18:10:18,"G",150.21124,-36.255402
"L013m01",2017-10-12 18:10:29,"G",150.211049,-36.255461
"L013m01",2017-10-12 18:10:41,"G",150.211059,-36.255451
"L013m01",2017-10-12 18:10:52,"G",150.210719,-36.255448
"L013m01",2017-10-12 18:11:09,"G",150.210713,-36.255567
"L013m01",2017-10-12 18:11:59,"G",150.210043,-36.255674
"L013m01",2017-10-12 18:12:37,"G",150.209619,-36.256124
"L013m01",2017-10-12 18:12:58,"G",150.209382,-36.256275
"L013m01",2017-10-12 18:13:08,"G",150.209601,-36.256284
"L013m01",2017-10-12 18:13:40,"G",150.208862,-36.256596
"L013m01",2017-10-12 18:14:00,"G",150.208765,-36.256682
"L013m01",2017-10-12 18:14:26,"G",150.208443,-36.256823
"L013m01",2017-10-12 18:14:36,"G",150.208425,-36.256807
"L013m01",2017-10-12 18:14:47,"G",150.208389,-36.256927
"L013m01",2017-10-12 18:15:08,"G",150.208254,-36.256952
"L013m01",2017-10-12 18:15:27,"G",150.208102,-36.257045
"L013m01",2017-10-12 18:15:39,"G",150.207961,-36.257048
"L013m01",2017-10-12 18:15:50,"G",150.207775,-36.257223
"L013m01",2017-10-12 18:16:01,"G",150.207758,-36.257243
"L013m01",2017-10-12 18:16:25,"G",150.207334,-36.257389
"L013m01",2017-10-12 18:17:09,"G",150.207132,-36.257634
"L013m01",2017-10-12 18:17:21,"G",150.206999,-36.257795
"L013m01",2017-10-12 18:17:37,"G",150.206781,-36.257896
"L013m01",2017-10-12 18:17:57,"G",150.206638,-36.258017
"L013m01",2017-10-12 18:18:08,"G",150.206581,-36.258136
"L013m01",2017-10-12 18:18:26,"G",150.206385,-36.258222
"L013m01",2017-10-12 18:18:39,"G",150.206245,-36.258159
"L013m01",2017-10-12 18:18:49,"G",150.206143,-36.258211
"L013m01",2017-10-12 18:19:03,"G",150.206058,-36.258495
"L013m01",2017-10-12 18:19:13,"G",150.205981,-36.258496
"L013m01",2017-10-12 18:19:24,"G",150.205966,-36.258505
"L013m01",2017-10-12 18:19:41,"G",150.205764,-36.258523
"L013m01",2017-10-12 18:19:54,"G",150.205567,-36.258371
"L013m01",2017-10-12 18:20:09,"G",150.205318,-36.258417
"L013m01",2017-10-12 18:20:19,"G",150.205277,-36.258554
"L013m01",2017-10-12 18:20:29,"G",150.205148,-36.258559
"L013m01",2017-10-12 18:20:44,"G",150.204956,-36.258316
"L013m01",2017-10-12 18:20:56,"G",150.204847,-36.258395
"L013m01",2017-10-12 18:21:19,"G",150.204637,-36.258564
"L013m01",2017-10-12 18:21:36,"G",150.204842,-36.258491
"L013m01",2017-10-12 18:21:58,"G",150.204277,-36.258791
"L013m01",2017-10-12 18:22:18,"G",150.203966,-36.258912
"L013m01",2017-10-12 18:22:28,"G",150.203876,-36.258874
"L013m01",2017-10-12 18:22:40,"G",150.203726,-36.258946
"L013m01",2017-10-12 18:23:04,"G",150.203643,-36.258973
"L013m01",2017-10-12 18:23:33,"G",150.203089,-36.25902
"L013m01",2017-10-12 18:23:54,"G",150.203122,-36.25915
"L013m01",2017-10-12 18:24:08,"G",150.203044,-36.259168
"L013m01",2017-10-12 18:24:27,"G",150.202584,-36.259293
"L013m01",2017-10-12 18:24:40,"G",150.202396,-36.259376
"L013m01",2017-10-12 18:25:09,"G",150.201898,-36.259474
"L013m01",2017-10-12 18:25:26,"G",150.201698,-36.259592
"L013m01",2017-10-12 18:25:44,"G",150.201531,-36.259551
"L013m01",2017-10-12 18:26:04,"G",150.201263,-36.25967
"L013m01",2017-10-12 18:26:16,"G",150.201107,-36.259666
"L013m01",2017-10-12 18:26:27,"G",150.20103,-36.259675
"L013m01",2017-10-12 18:26:37,"G",150.20098,-36.25968
"L013m01",2017-10-12 18:26:48,"G",150.200962,-36.259715
"L013m01",2017-10-12 18:26:58,"G",150.201003,-36.259749
"L013m01",2017-10-12 18:27:08,"G",150.200975,-36.259822
"L013m01",2017-10-12 18:27:19,"G",150.200926,-36.259813
"L013m01",2017-10-12 18:27:29,"G",150.20088,-36.259806
"L013m01",2017-10-12 18:27:43,"G",150.200866,-36.25986
"L013m01",2017-10-12 18:27:55,"G",150.200805,-36.260042
"L013m01",2017-10-12 18:28:13,"G",150.200596,-36.260081
"L013m01",2017-10-12 18:28:23,"G",150.200542,-36.260164
"L013m01",2017-10-12 18:28:34,"G",150.200505,-36.260106
"L013m01",2017-10-12 18:28:46,"G",150.200463,-36.259954
"L013m01",2017-10-12 18:28:56,"G",150.200403,-36.2601
"L013m01",2017-10-12 18:29:07,"G",150.200365,-36.260152
"L013m01",2017-10-12 18:29:18,"G",150.200312,-36.260156
"L013m01",2017-10-12 18:29:28,"G",150.200254,-36.260245
"L013m01",2017-10-12 18:29:38,"G",150.200245,-36.260338
"L013m01",2017-10-12 18:29:48,"G",150.200261,-36.260348
"L013m01",2017-10-12 18:29:59,"G",150.200266,-36.260363
"L013m01",2017-10-12 18:30:09,"G",150.200269,-36.26038
"L013m01",2017-10-12 18:30:19,"G",150.200256,-36.260426
"L013m01",2017-10-12 18:30:29,"G",150.200228,-36.260454
"L013m01",2017-10-12 18:30:39,"G",150.200198,-36.26046
"L013m01",2017-10-12 18:30:49,"G",150.200226,-36.260481
"L013m01",2017-10-12 18:30:59,"G",150.200185,-36.260501
"L013m01",2017-10-12 18:31:09,"G",150.200148,-36.260529
"L013m01",2017-10-12 18:31:19,"G",150.200143,-36.260517
"L013m01",2017-10-12 18:31:30,"G",150.200138,-36.260501
"L013m01",2017-10-12 18:31:41,"G",150.20012,-36.260532
"L013m01",2017-10-12 18:31:51,"G",150.200152,-36.260553
"L013m01",2017-10-12 18:32:01,"G",150.200196,-36.260557
"L013m01",2017-10-12 18:32:11,"G",150.200187,-36.260579
"L013m01",2017-10-12 18:32:21,"G",150.200199,-36.260607
"L013m01",2017-10-12 18:32:31,"G",150.20021,-36.260619
"L013m01",2017-10-12 18:32:41,"G",150.200244,-36.260635
"L013m01",2017-10-12 18:32:51,"G",150.200252,-36.260691
"L013m01",2017-10-12 18:33:02,"G",150.200233,-36.260776
"L013m01",2017-10-12 18:33:12,"G",150.200233,-36.260641
"L013m01",2017-10-12 18:33:22,"G",150.200243,-36.260682
"L013m01",2017-10-12 18:33:32,"G",150.200286,-36.260735
"L013m01",2017-10-12 18:33:42,"G",150.200261,-36.260723
"L013m01",2017-10-12 18:33:52,"G",150.200252,-36.260686
"L013m01",2017-10-12 18:34:02,"G",150.200261,-36.260726
"L013m01",2017-10-12 18:34:13,"G",150.200296,-36.260687
"L013m01",2017-10-12 18:34:23,"G",150.200293,-36.260719
"L013m01",2017-10-12 18:34:33,"G",150.200298,-36.260757
"L013m01",2017-10-12 18:34:43,"G",150.200303,-36.260746
"L013m01",2017-10-12 18:34:53,"G",150.200302,-36.260757
"L013m01",2017-10-12 18:35:03,"G",150.20029,-36.260846
"L013m01",2017-10-12 18:35:13,"G",150.200281,-36.260892
"L013m01",2017-10-12 18:35:56,"G",150.200017,-36.261209
"L013m01",2017-10-12 18:36:06,"G",150.200198,-36.260986
"L013m01",2017-10-12 18:36:16,"G",150.199952,-36.261246
"L013m01",2017-10-12 18:36:26,"G",150.199861,-36.261304
"L013m01",2017-10-12 18:36:36,"G",150.199788,-36.261353
"L013m01",2017-10-12 18:36:46,"G",150.19978,-36.261391
"L013m01",2017-10-12 18:36:56,"G",150.199751,-36.261452
"L013m01",2017-10-12 18:37:06,"G",150.199714,-36.261504
"L013m01",2017-10-12 18:37:16,"G",150.199725,-36.26149
"L013m01",2017-10-12 18:37:26,"G",150.199701,-36.261541
"L013m01",2017-10-12 18:37:36,"G",150.199668,-36.261585
"L013m01",2017-10-12 18:37:46,"G",150.19967,-36.261649
"L013m01",2017-10-12 18:37:56,"G",150.199695,-36.261671
"L013m01",2017-10-12 18:38:06,"G",150.199686,-36.261653
"L013m01",2017-10-12 18:38:16,"G",150.199685,-36.261657
"L013m01",2017-10-12 18:38:26,"G",150.199673,-36.261679
"L013m01",2017-10-12 18:38:36,"G",150.199635,-36.261705
"L013m01",2017-10-12 18:38:46,"G",150.199598,-36.261736
"L013m01",2017-10-12 18:38:56,"G",150.199579,-36.261744
"L013m01",2017-10-12 18:39:06,"G",150.199608,-36.261783
"L013m01",2017-10-12 18:39:16,"G",150.199608,-36.261778
"L013m01",2017-10-12 18:39:26,"G",150.199592,-36.261769
"L013m01",2017-10-12 18:39:36,"G",150.199594,-36.261826
"L013m01",2017-10-12 18:39:48,"G",150.199646,-36.261947
"L013m01",2017-10-12 18:39:58,"G",150.199633,-36.261928
"L013m01",2017-10-12 18:40:08,"G",150.19959,-36.261942
"L013m01",2017-10-12 18:40:18,"G",150.199559,-36.261953
"L013m01",2017-10-12 18:40:28,"G",150.199533,-36.261971
"L013m01",2017-10-12 18:40:38,"G",150.199536,-36.261988
"L013m01",2017-10-12 18:40:48,"G",150.199506,-36.262027
"L013m01",2017-10-12 18:40:58,"G",150.199522,-36.262015
"L013m01",2017-10-12 18:41:09,"G",150.199496,-36.262077
"L013m01",2017-10-12 18:41:19,"G",150.199477,-36.262109
"L013m01",2017-10-12 18:41:29,"G",150.199463,-36.262088
"L013m01",2017-10-12 18:41:40,"G",150.199438,-36.262179
"L013m01",2017-10-12 18:41:50,"G",150.199464,-36.262174
"L013m01",2017-10-12 18:42:00,"G",150.199474,-36.26214
"L013m01",2017-10-12 18:42:11,"G",150.199414,-36.262127
"L013m01",2017-10-12 18:42:21,"G",150.199461,-36.262152
"L013m01",2017-10-12 18:42:31,"G",150.199458,-36.262162
"L013m01",2017-10-12 18:42:41,"G",150.199471,-36.262159
"L013m01",2017-10-12 18:42:51,"G",150.199466,-36.262168
"L013m01",2017-10-12 18:43:01,"G",150.199496,-36.262219
"L013m01",2017-10-12 18:43:11,"G",150.199509,-36.262215
"L013m01",2017-10-12 18:43:21,"G",150.199513,-36.26225
"L013m01",2017-10-12 18:43:31,"G",150.199546,-36.262214
"L013m01",2017-10-12 18:43:41,"G",150.199565,-36.262248
"L013m01",2017-10-12 18:43:51,"G",150.199531,-36.262278
"L013m01",2017-10-12 18:44:01,"G",150.19959,-36.262408
"L013m01",2017-10-12 18:44:11,"G",150.199566,-36.262359
"L013m01",2017-10-12 18:44:21,"G",150.199571,-36.262276
"L013m01",2017-10-12 18:44:31,"G",150.199611,-36.262391
"L013m01",2017-10-12 18:44:41,"G",150.199605,-36.262403
"L013m01",2017-10-12 18:44:51,"G",150.19959,-36.262434
"L013m01",2017-10-12 18:45:01,"G",150.199598,-36.262346
"L013m01",2017-10-12 18:45:11,"G",150.199609,-36.262376
"L013m01",2017-10-12 18:45:21,"G",150.199629,-36.262427
"L013m01",2017-10-12 18:45:31,"G",150.199619,-36.262493
"L013m01",2017-10-12 18:45:41,"G",150.199604,-36.262549
"L013m01",2017-10-12 18:45:53,"G",150.199603,-36.262571
"L013m01",2017-10-12 18:46:03,"G",150.199658,-36.262546
"L013m01",2017-10-12 18:46:13,"G",150.199632,-36.262551
"L013m01",2017-10-12 18:46:23,"G",150.199659,-36.262584
"L013m01",2017-10-12 18:46:33,"G",150.199631,-36.262569
"L013m01",2017-10-12 18:46:43,"G",150.19957,-36.26256
"L013m01",2017-10-12 18:46:53,"G",150.199535,-36.262622
"L013m01",2017-10-12 18:47:03,"G",150.199553,-36.262653
"L013m01",2017-10-12 18:47:13,"G",150.199572,-36.262683
"L013m01",2017-10-12 18:47:23,"G",150.199561,-36.262714
"L013m01",2017-10-12 18:47:33,"G",150.199521,-36.262777
"L013m01",2017-10-12 18:47:43,"G",150.199523,-36.262746
"L013m01",2017-10-12 18:47:53,"G",150.199539,-36.262776
"L013m01",2017-10-12 18:48:03,"G",150.199507,-36.262787
"L013m01",2017-10-12 18:48:13,"G",150.199493,-36.262795
"L013m01",2017-10-12 18:48:23,"G",150.199441,-36.262838
"L013m01",2017-10-12 18:48:33,"G",150.19943,-36.262835
"L013m01",2017-10-12 18:48:43,"G",150.199433,-36.262826
"L013m01",2017-10-12 18:48:53,"G",150.199402,-36.262884
"L013m01",2017-10-12 18:49:03,"G",150.199394,-36.262927
"L013m01",2017-10-12 18:49:13,"G",150.199433,-36.262925
"L013m01",2017-10-12 18:49:23,"G",150.199395,-36.262913
"L013m01",2017-10-12 18:49:35,"G",150.199211,-36.263033
"L013m01",2017-10-12 18:49:45,"G",150.199242,-36.263021
"L013m01",2017-10-12 18:49:55,"G",150.199248,-36.262978
"L013m01",2017-10-12 18:50:05,"G",150.199241,-36.263017
"L013m01",2017-10-12 18:50:15,"G",150.199248,-36.263056
"L013m01",2017-10-12 18:50:25,"G",150.199241,-36.26307
"L013m01",2017-10-12 18:50:35,"G",150.199228,-36.263102
"L013m01",2017-10-12 18:50:45,"G",150.199234,-36.263143
"L013m01",2017-10-12 18:50:55,"G",150.19922,-36.26316
"L013m01",2017-10-12 18:51:05,"G",150.199196,-36.263168
"L013m01",2017-10-12 18:51:15,"G",150.199197,-36.263178
"L013m01",2017-10-12 18:51:27,"G",150.199385,-36.263146
"L013m01",2017-10-12 18:51:37,"G",150.199247,-36.263196
"L013m01",2017-10-12 18:51:47,"G",150.1992,-36.263252
"L013m01",2017-10-12 18:51:57,"G",150.199122,-36.263281
"L013m01",2017-10-12 18:52:08,"G",150.199063,-36.263314
"L013m01",2017-10-12 18:52:18,"G",150.199043,-36.263372
"L013m01",2017-10-12 18:52:28,"G",150.199034,-36.26337
"L013m01",2017-10-12 18:52:38,"G",150.199025,-36.263402
"L013m01",2017-10-12 18:52:59,"G",150.199008,-36.2636
"L013m01",2017-10-12 18:53:26,"G",150.198748,-36.263737
"L013m01",2017-10-12 18:53:38,"G",150.19887,-36.263647
"L013m01",2017-10-12 18:54:26,"G",150.198363,-36.264264
"L013m01",2017-10-12 18:54:36,"G",150.198344,-36.264303
"L013m01",2017-10-12 18:54:46,"G",150.198315,-36.264359
"L013m01",2017-10-12 18:54:56,"G",150.198341,-36.26442
"L013m01",2017-10-12 18:55:21,"G",150.198189,-36.264581
"L013m01",2017-10-12 18:56:02,"G",150.198051,-36.264971
"L013m01",2017-10-12 18:56:12,"G",150.198067,-36.264998
"L013m01",2017-10-12 18:56:22,"G",150.198083,-36.265048
"L013m01",2017-10-12 18:56:32,"G",150.198076,-36.265098
"L013m01",2017-10-12 18:56:42,"G",150.198097,-36.265084
"L013m01",2017-10-12 18:56:53,"G",150.198142,-36.2651
"L013m01",2017-10-12 18:57:11,"G",150.198154,-36.265076
"L013m01",2017-10-12 18:57:21,"G",150.198142,-36.265048
"L013m01",2017-10-12 18:57:38,"G",150.198105,-36.265019
"L013m01",2017-10-12 18:57:49,"G",150.198066,-36.265062
"L013m01",2017-10-12 18:58:17,"G",150.198108,-36.265249
"L013m01",2017-10-12 18:58:53,"G",150.198022,-36.265528
"L013m01",2017-10-12 18:59:03,"G",150.198005,-36.265553
"L013m01",2017-10-12 18:59:14,"G",150.197905,-36.265627
"L013m01",2017-10-12 18:59:41,"G",150.19804,-36.265934
"L013m01",2017-10-12 18:59:55,"G",150.197587,-36.266018
"L013m01",2017-10-12 19:00:38,"G",150.197574,-36.266338
"L013m01",2017-10-12 19:00:48,"G",150.197533,-36.266356
"L013m01",2017-10-12 19:00:58,"G",150.197534,-36.266457
"L013m01",2017-10-12 19:01:21,"G",150.197689,-36.266254
"L013m01",2017-10-12 19:01:50,"G",150.197235,-36.266682
"L013m01",2017-10-12 19:02:11,"G",150.197246,-36.266813
"L013m01",2017-10-12 19:02:43,"G",150.197346,-36.266671
"L013m01",2017-10-12 19:02:58,"G",150.196909,-36.267486
"L013m01",2017-10-12 19:03:22,"G",150.196566,-36.267107
"L013m01",2017-10-12 19:03:33,"G",150.196413,-36.267375
"L013m01",2017-10-12 19:03:58,"G",150.196414,-36.267214
"L013m01",2017-10-12 19:04:19,"G",150.196304,-36.267358
"L013m01",2017-10-12 19:04:30,"G",150.19629,-36.26735
"L013m01",2017-10-12 19:05:17,"G",150.195993,-36.267974
"L013m01",2017-10-12 19:05:40,"G",150.195868,-36.26815
"L013m01",2017-10-12 19:06:09,"G",150.195643,-36.26833
"L013m01",2017-10-12 19:06:54,"G",150.195322,-36.268404
"L013m01",2017-10-12 19:07:04,"G",150.194972,-36.268405
"L013m01",2017-10-12 19:07:28,"G",150.195105,-36.268813
"L013m01",2017-10-12 19:07:50,"G",150.19459,-36.269016
"L013m01",2017-10-12 19:08:07,"G",150.194428,-36.269909
"L013m01",2017-10-12 19:08:29,"G",150.194846,-36.269586
"L013m01",2017-10-12 19:08:51,"G",150.194764,-36.269632
"L013m01",2017-10-12 19:09:02,"G",150.194082,-36.269649
"L013m01",2017-10-12 19:10:09,"G",150.194526,-36.270368
"L013m01",2017-10-12 19:10:19,"G",150.194478,-36.270452
"L013m01",2017-10-12 19:10:42,"G",150.194452,-36.270731
"L013m01",2017-10-12 19:10:52,"G",150.194561,-36.271119
"L013m01",2017-10-12 19:11:02,"G",150.194499,-36.27102
"L013m01",2017-10-12 19:11:15,"G",150.194355,-36.271001
"L013m01",2017-10-12 19:11:36,"G",150.194313,-36.271172
"L013m01",2017-10-12 19:11:47,"G",150.194179,-36.271226
"L013m01",2017-10-12 19:12:05,"G",150.194072,-36.271387
"L013m01",2017-10-12 19:12:21,"G",150.194064,-36.271399
"L013m01",2017-10-12 19:12:37,"G",150.193999,-36.271602
"L013m01",2017-10-12 19:12:47,"G",150.193767,-36.271597
"L013m01",2017-10-12 19:13:11,"G",150.19366,-36.2718
"L013m01",2017-10-12 19:13:21,"G",150.193712,-36.271883
"L013m01",2017-10-12 19:13:31,"G",150.193728,-36.271935
"L013m01",2017-10-12 19:13:41,"G",150.193754,-36.271998
"L013m01",2017-10-12 19:13:51,"G",150.193735,-36.271991
"L013m01",2017-10-12 19:14:01,"G",150.19371,-36.272045
"L013m01",2017-10-12 19:14:12,"G",150.19371,-36.272081
"L013m01",2017-10-12 19:14:23,"G",150.193731,-36.272102
"L013m01",2017-10-12 19:14:35,"G",150.193738,-36.272199
"L013m01",2017-10-12 19:14:46,"G",150.193757,-36.272222
"L013m01",2017-10-12 19:14:58,"G",150.193767,-36.272267
"L013m01",2017-10-12 19:15:10,"G",150.193697,-36.272302
"L013m01",2017-10-12 19:15:24,"G",150.193727,-36.272328
"L013m01",2017-10-12 19:15:34,"G",150.193731,-36.272356
"L013m01",2017-10-12 19:15:44,"G",150.193731,-36.272414
"L013m01",2017-10-12 19:15:54,"G",150.193699,-36.272465
"L013m01",2017-10-12 19:16:04,"G",150.19368,-36.272494
"L013m01",2017-10-12 19:16:15,"G",150.193648,-36.272529
"L013m01",2017-10-12 19:16:26,"G",150.193623,-36.272591
"L013m01",2017-10-12 19:16:38,"G",150.193627,-36.272631
"L013m01",2017-10-12 19:16:48,"G",150.193671,-36.27264
"L013m01",2017-10-12 19:16:58,"G",150.193705,-36.272687
"L013m01",2017-10-12 19:17:08,"G",150.193684,-36.272709
"L013m01",2017-10-12 19:17:18,"G",150.193694,-36.272723
"L013m01",2017-10-12 19:17:29,"G",150.193689,-36.272768
"L013m01",2017-10-12 19:17:39,"G",150.193791,-36.272788
"L013m01",2017-10-12 19:17:49,"G",150.193772,-36.272824
"L013m01",2017-10-12 19:17:59,"G",150.193751,-36.272853
"L013m01",2017-10-12 19:18:09,"G",150.193776,-36.272872
"L013m01",2017-10-12 19:18:19,"G",150.193712,-36.272929
"L013m01",2017-10-12 19:18:29,"G",150.193732,-36.27292
"L013m01",2017-10-12 19:18:39,"G",150.193712,-36.272984
"L013m01",2017-10-12 19:18:50,"G",150.193654,-36.273091
"L013m01",2017-10-12 19:19:17,"G",150.194219,-36.273123
"L013m01",2017-10-12 19:19:30,"G",150.194341,-36.273263
"L013m01",2017-10-12 19:19:42,"G",150.193655,-36.273514
"L013m01",2017-10-12 19:19:53,"G",150.193415,-36.273626
"L013m01",2017-10-12 19:20:18,"G",150.193612,-36.273469
"L013m01",2017-10-12 19:20:41,"G",150.193329,-36.274818
"L013m01",2017-10-12 19:21:33,"G",150.193599,-36.275203
"L013m01",2017-10-12 19:21:43,"G",150.193043,-36.274946
"L013m01",2017-10-12 19:21:53,"G",150.192965,-36.274803
"L013m01",2017-10-12 19:22:24,"G",150.192677,-36.275397
"L013m01",2017-10-12 19:22:45,"G",150.192865,-36.275103
"L013m01",2017-10-12 19:23:07,"G",150.192603,-36.275513
"L013m01",2017-10-12 19:23:28,"G",150.192333,-36.275835
"L013m01",2017-10-12 19:23:51,"G",150.19244,-36.276133
"L013m01",2017-10-12 19:24:14,"G",150.192583,-36.276328
"L013m01",2017-10-12 19:24:27,"G",150.192574,-36.276491
"L013m01",2017-10-12 19:24:46,"G",150.192478,-36.27659
"L013m01",2017-10-12 19:24:56,"G",150.192615,-36.276471
"L013m01",2017-10-12 19:25:21,"G",150.192514,-36.276867
"L013m01",2017-10-12 19:25:33,"G",150.192517,-36.277111
"L013m01",2017-10-12 19:25:44,"G",150.192499,-36.277273
"L013m01",2017-10-12 19:26:06,"G",150.192029,-36.277448
"L013m01",2017-10-12 19:26:28,"G",150.192486,-36.277485
"L013m01",2017-10-12 19:26:38,"G",150.192366,-36.277685
"L013m01",2017-10-12 19:26:48,"G",150.192661,-36.277759
"L013m01",2017-10-12 19:26:58,"G",150.192548,-36.277819
"L013m01",2017-10-12 19:27:08,"G",150.192362,-36.278041
"L013m01",2017-10-12 19:27:18,"G",150.192315,-36.278236
"L013m01",2017-10-12 19:27:44,"G",150.192696,-36.278403
"L013m01",2017-10-12 19:27:55,"G",150.192763,-36.278485
"L013m01",2017-10-12 19:28:05,"G",150.19273,-36.278476
"L013m01",2017-10-12 19:28:15,"G",150.192709,-36.278536
"L013m01",2017-10-12 19:28:25,"G",150.192668,-36.278633
"L013m01",2017-10-12 19:28:35,"G",150.192626,-36.278671
"L013m01",2017-10-12 19:28:45,"G",150.192612,-36.278723
"L013m01",2017-10-12 19:28:55,"G",150.19265,-36.278749
"L013m01",2017-10-12 19:29:05,"G",150.192635,-36.278796
"L013m01",2017-10-12 19:29:16,"G",150.192658,-36.278841
"L013m01",2017-10-12 19:29:26,"G",150.192684,-36.278864
"L013m01",2017-10-12 19:29:36,"G",150.19269,-36.27889
"L013m01",2017-10-12 19:29:46,"G",150.192695,-36.278879
"L013m01",2017-10-12 19:29:56,"G",150.192668,-36.278888
"L013m01",2017-10-12 19:30:06,"G",150.19269,-36.278892
"L013m01",2017-10-12 19:30:16,"G",150.192678,-36.278968
"L013m01",2017-10-12 19:30:26,"G",150.192665,-36.279017
"L013m01",2017-10-12 19:30:36,"G",150.192659,-36.279057
"L013m01",2017-10-12 19:30:46,"G",150.19266,-36.2791
"L013m01",2017-10-12 19:30:56,"G",150.192619,-36.279136
"L013m01",2017-10-12 19:31:06,"G",150.19263,-36.27919
"L013m01",2017-10-12 19:31:16,"G",150.192606,-36.279189
"L013m01",2017-10-12 19:31:26,"G",150.192646,-36.279191
"L013m01",2017-10-12 19:31:36,"G",150.19265,-36.279195
"L013m01",2017-10-12 19:31:46,"G",150.192636,-36.279221
"L013m01",2017-10-12 19:31:56,"G",150.192645,-36.279259
"L013m01",2017-10-12 19:32:06,"G",150.192656,-36.279227
"L013m01",2017-10-12 19:32:16,"G",150.192657,-36.279256
"L013m01",2017-10-12 19:32:26,"G",150.19264,-36.279265
"L013m01",2017-10-12 19:32:36,"G",150.192668,-36.279284
"L013m01",2017-10-12 19:32:46,"G",150.192674,-36.279308
"L013m01",2017-10-12 19:32:56,"G",150.192679,-36.279376
"L013m01",2017-10-12 19:33:06,"G",150.19266,-36.279384
"L013m01",2017-10-12 19:33:16,"G",150.192669,-36.279415
"L013m01",2017-10-12 19:33:26,"G",150.192714,-36.279407
"L013m01",2017-10-12 19:33:36,"G",150.192724,-36.279442
"L013m01",2017-10-12 19:33:46,"G",150.192724,-36.279486
"L013m01",2017-10-12 19:33:56,"G",150.192729,-36.279521
"L013m01",2017-10-12 19:34:06,"G",150.192752,-36.279491
"L013m01",2017-10-12 19:34:16,"G",150.192775,-36.279534
"L013m01",2017-10-12 19:34:26,"G",150.192748,-36.279564
"L013m01",2017-10-12 19:34:36,"G",150.192759,-36.279606
"L013m01",2017-10-12 19:34:46,"G",150.19277,-36.279648
"L013m01",2017-10-12 19:34:56,"G",150.192749,-36.279655
"L013m01",2017-10-12 19:35:06,"G",150.192794,-36.279666
"L013m01",2017-10-12 19:35:16,"G",150.192776,-36.279688
"L013m01",2017-10-12 19:35:26,"G",150.19277,-36.279698
"L013m01",2017-10-12 19:35:37,"G",150.192713,-36.279755
"L013m01",2017-10-12 19:35:47,"G",150.192783,-36.27975
"L013m01",2017-10-12 19:35:57,"G",150.192821,-36.279794
"L013m01",2017-10-12 19:36:07,"G",150.192834,-36.279823
"L013m01",2017-10-12 19:36:17,"G",150.192818,-36.279884
"L013m01",2017-10-12 19:36:27,"G",150.192823,-36.27987
"L013m01",2017-10-12 19:36:37,"G",150.192829,-36.279914
"L013m01",2017-10-12 19:36:47,"G",150.192836,-36.279934
"L013m01",2017-10-12 19:36:57,"G",150.192882,-36.279969
"L013m01",2017-10-12 19:37:07,"G",150.192884,-36.279979
"L013m01",2017-10-12 19:37:17,"G",150.192896,-36.280021
"L013m01",2017-10-12 19:37:27,"G",150.192886,-36.280009
"L013m01",2017-10-12 19:37:37,"G",150.192882,-36.280048
"L013m01",2017-10-12 19:37:47,"G",150.192876,-36.280117
"L013m01",2017-10-12 19:37:57,"G",150.192886,-36.280174
"L013m01",2017-10-12 19:38:07,"G",150.192915,-36.280158
"L013m01",2017-10-12 19:38:17,"G",150.192902,-36.280168
"L013m01",2017-10-12 19:38:27,"G",150.192946,-36.280146
"L013m01",2017-10-12 19:38:37,"G",150.192965,-36.280154
"L013m01",2017-10-12 19:38:47,"G",150.192944,-36.280191
